	WORD	CEFR
10462	sojabiff	b1
10463	sol	a1
10464	sola	a1
10465	solariebelysning	b1
10466	solcell	b2
10467	soldat	a2
10468	soldatnamn	c1
10469	soldattorp	b1
10470	solgass	b2
10471	solgul	b2
10472	solidaritet	a2
10473	solig	b1
10474	solitär	c1
10475	solkräm	b1
10476	sollampa	b1
10477	solljus	c1
10478	soloplatta	b1
10479	solosång	b1
10480	solpapper	b2
10481	solsida	b1
10482	solskada	c1
10483	solstrimma	c1
10484	solsystem	b2
10485	soltimme	b2
10486	soltorka	b2
10487	soluppgång	b1
10488	solur	b1
10489	solventil	b2
10490	solår	b2
10491	som	c1
10492	somalisk	a2
10493	sombäst	a2
10494	somlig	c1
10495	sommar	a2
10496	sommardräkt	b2
10497	sommarhalvår	b2
10498	sommarhus	b1
10499	sommarjobb	a1
10500	sommarkläder	a1
10501	sommarlov	a2
10502	sommarlovsledig	c1
10503	sommarmorgon	c1
10504	sommarmånad	b1
10505	sommarnatt	a1
10506	sommarnattsskymning	b2
10507	sommarrea	a1
10508	sommarsol	b2
10509	sommarsolstånd	b2
10510	sommarstuga	b2
10511	sommarställe	b2
10512	sommarsäsong	b2
10513	sommarvecka	c1
10514	sommarvind	b2
10515	sommarvisa	b1
10516	somna	a1
10517	somt	b2
10518	son	a1
10519	sondotter	b1
10520	sopa	b2
10521	sopgubbe	c1
10522	sophämtning	a2
10523	sopkvast	b2
10524	soppa	c1
10525	sopran	b2
10526	sopsortera	b1
10527	sopsortering	b1
10528	soptipp	c1
10529	soptunna	c1
10530	sorg	b1
10531	sorgdräkt	b1
10532	sorgflor	b2
10533	sorglig	b2
10534	sorgsen	b2
10535	sorgtavla	b1
10536	sork	b2
10537	sort	c1
10538	sortera	c1
10539	sortiment	b2
10540	sound	b1
10541	souvenir	b1
10542	sova	a1
10543	sovkupé	a2
10544	sovmorgon	b2
10545	sovra	c1
10546	sovrum	a2
10547	sovstol	b2
10548	sovsäck	a2
10549	spackla	a2
10550	spade	b1
10551	spakvatten	b2
10552	spalt	c1
10553	spana	c1
10554	spanjor	b1
10555	spankulera	c1
10556	spannmål	b1
10557	spansk	c1
10558	spanska	c1
10559	spansktalande	b1
10560	spara	b1
10561	sparande	b1
10562	sparandeform	b1
10563	spark	c1
10564	sparka	b1
10565	sparkapital	b2
10566	sparlåga	c1
10567	sparris	b2
10568	sparsam	b1
10569	sparsamhet	b1
10570	spartansk	b2
10571	sparv	b1
10572	specerier	a2
10573	specialbyggd	c1
10574	specialinriktade	b1
10575	specialinriktning	b1
10576	specialisera	c1
10577	specialist	b1
10578	specialistutbildning	c1
10579	specialitet	a2
10580	specialkunskap	c1
10581	specialämne	b2
10582	speciell	b1
10583	specificering	b2
10584	specifik	b2
10585	spegel	a2
10586	spegelbild	b1
10587	spegla	b2
10588	spektakel	b2
10589	spektakulär	b1
10590	spektrum	c1
10591	spekulation	b2
10592	spekulera	c1
10593	spel	b1
10594	spela	a1
10595	spelare	a2
10596	spelberoende	b1
10597	spelbutik	b2
10598	spelfilm	b2
10599	spelman	a2
10600	speltid	a1
10601	spendera	b2
10602	spermadonation	b1
10603	spermadonator	c1
10604	spets	b2
10605	spettekaka	a2
10606	spika	c1
10607	spilla	b1
10608	spindel	b1
10609	spinkig	c1
10610	spinna	c1
10611	spinnande	b1
10612	spirit	c1
10613	spis	a2
10614	spisbröd	b1
10615	spisfläkt	a2
10616	spiskummin	b2
10617	spisskydd	c1
10618	splittra	b2
10619	splittring	b2
10620	spontan	b2
10621	spontanitet	b2
10622	sport	b2
10623	sporta	b1
10624	sportaffär	b1
10625	sportarena	b1
10626	sportavdelning	a2
10627	sportbar	b1
10628	sportbil	b1
10629	sportfiskare	b1
10630	sportfåne	b2
10631	sporthatare	a2
10632	sportig	c1
10633	sportintresse	b2
10634	sportkanal	b2
10635	sportlov	a2
10636	sportsida	b2
10637	spotta	b1
10638	spratt	b2
10639	spraya	b1
10640	sprej	b1
10641	spricka	c1
10642	sprida	c1
10643	spridd	b2
10644	spring	b1
10645	springa	b1
10646	springkälla	b1
10647	springvikariat	c1
10648	sprint	b2
10649	sprinta	b2
10650	sprit	a2
10651	spritförbud	a2
10652	spritmissbruk	b2
10653	sprudla	b2
10654	spruta	c1
10655	spräcka	b2
10656	spränga	b2
10657	sprängare	b2
10658	sprängfull	b1
10659	sprängmedel	a2
10660	sprängning	b2
10661	sprängningsolycka	b2
10662	sprängolja	c1
10663	sprängämne	b2
10664	sprängämnesteknik	b2
10665	språk	c1
10666	språkbad	c1
10667	språkbegåvning	c1
10668	språkbruk	c1
10669	språkfamilj	c1
10670	språkfel	c1
10671	språkferieskola	b2
10672	språkforskare	c1
10673	språkfråga	c1
10674	språkfärdighet	c1
10675	språkförmåga	c1
10676	språkförståelse	c1
10677	språkgranskare	c1
10678	språkgrupp	b1
10679	språkgräns	c1
10680	språkhistoria	a2
10681	språkinlärning	c1
10682	språkintresserad	b1
10683	språkkunnig	c1
10684	språkkunskap	c1
10685	språkkurs	a2
10686	språklandskap	c1
10687	språklektion	c1
10688	språklig	c1
10689	språkljud	c1
10690	språklärare	c1
10691	språkmelodi	c1
10692	språkmiljö	c1
10693	språknämnd	c1
10694	språkområde	b2
10695	språkpolitik	c1
10696	språkprofessor	c1
10697	språkresa	b2
10698	språkrest	c1
10699	språkriktighet	b1
10700	språkrör	b2
10701	språkstudie	c1
10702	språksvårighet	c1
10703	språkträd	b2
10704	språkundervisning	b2
10705	språkutbildning	c1
10706	språkutveckling	c1
10707	språkvetenskap	c1
10708	språkvärld	c1
10709	språkvårdare	c1
10710	språng	b2
10711	sputnik	b1
10712	spy	b1
10713	späd	b2
10714	spädbarn	c1
10715	spädbarnsspråk	c1
10716	spänd	b2
10717	spänna	b2
10718	spännafast	b2
10719	spännande	b1
10720	spänning	c1
10721	spänningsroman	c1
10722	spänningssökande	c1
10723	spärra	c1
10724	spärrtid	c1
10725	spådom	c1
10726	spågumma	a2
10727	spår	c1
10728	spåra	c1
10729	spårlös	c1
10730	spårvagn	b2
10731	spöka	b1
10732	spökaktig	b2
10733	spöke	b2
10734	spökvandring	b1
10735	spörapp	b1
10736	stabil	c1
10737	stabilitet	c1
10738	stackars	a2
10739	stad	a2
10740	stadga	b2
10741	stadig	b2
10742	stadion	c1
10743	stadsbarn	c1
10744	stadsbibliotek	b2
10745	stadsbo	c1
10746	stadsbyggnadskontor	b2
10747	stadsdel	c1
10748	stadsfestival	b1
10749	stadsgata	b2
10750	stadshall	b1
10751	stadshotell	b2
10752	stadshus	a1
10753	stadskultur	c1
10754	stadskärna	b2
10755	stadsminister	b1
10756	stadsparkskafé	b1
10757	stadsteater	a1
10758	stafett	b1
10759	staffansvisa	a2
10760	stagnera	c1
10761	stajla	c1
10762	stake	b2
10763	staket	c1
10764	stall	b2
10765	stam	b2
10766	stamfar	b2
10767	stamgäst	b2
10768	stamma	b2
10769	stamp	b2
10770	stampa	c1
10771	standard	b1
10772	standardengelska	c1
10773	standardsvenska	c1
10774	stank	b1
10775	stanna	a2
10776	stapelbar	c1
10777	stapla	c1
10778	stappla	c1
10779	stark	c1
10780	starksprit	b1
10781	starkvin	b1
10782	starköl	a2
10783	start	b2
10784	starta	b1
10785	startbana	c1
10786	startblock	b2
10787	startnummer	b2
10788	startpunkt	b1
10789	startskott	b2
10790	stat	b2
10791	statare	b2
10792	statarmuseum	b1
10793	statarsystem	b2
10794	station	a1
10795	statisk	c1
10796	statistik	c1
10797	statistiksamlande	c1
10798	statistisk	c1
10799	stativ	a2
10800	statlig	c1
10801	statsbidrag	b2
10802	statschef	a2
10803	statskunskap	c1
10804	statskupp	b1
10805	statskyrka	b1
10806	statsmakt	c1
10807	statsman	a2
10808	statsminister	b1
10809	statsministerpost	b1
10810	statsråd	b1
10811	statsskatt	b2
10812	statsskick	b1
10813	status	c1
10814	statustänkande	b2
10815	staty	b1
10816	stav	b1
10817	stava	a1
10818	stavelse	c1
10819	stavfel	c1
10820	stavgång	b2
10821	stavning	b2
10822	stavningslista	b1
10823	stavningsreform	b2
10824	stavningsövning	c1
10825	steg	b2
10826	stegosaur	c1
10827	steka	a2
10828	stekpanna	b1
10829	stel	b2
10830	stelna	c1
10831	sten	c1
10832	stenbrott	c1
10833	stenbrottskommendering	c1
10834	stendöd	b1
10835	stenhamra	a2
10836	stenhård	b2
10837	stenrik	c1
10838	stenröse	b2
10839	stenålder	b1
10840	stenåldershjärna	c1
10841	stereo	a2
10842	stereoanläggning	b1
10843	steroid	b1
10844	sticka	b2
10845	stickprov	c1
10846	stickprovsundersökning	b2
10847	stift	b1
10848	stifta	c1
10849	stiftelse	c1
10850	stig	a2
10851	stiga	c1
10852	stil	c1
10853	stildrag	c1
10854	stilfråga	c1
10855	stilig	b2
10856	stilist	b2
10857	stilistisk	c1
10858	still	b2
10859	stilla	c1
10860	stillasittande	b1
10861	stillhet	b2
10862	stilnivå	c1
10863	stiltradition	c1
10864	stilvärde	b2
10865	stim	c1
10866	stimulans	c1
10867	stimulera	b1
10868	stinka	c1
10869	stinn	c1
10870	stipendium	a2
10871	stirr	c1
10872	stirra	b2
10873	stirrig	c1
10874	stjäla	b2
10875	stjälpa	c1
10876	stjärna	b2
10877	stjärnfall	b1
10878	stjärngosse	a2
10879	stjärngossemössa	a2
10880	stjärnhimmel	c1
10881	stjärnkikare	b2
10882	stjärnsystem	b2
10883	stjärt	b1
10884	sto	b2
10885	stock	b2
10886	stockholmare	b1
10887	stockholmsbokhandel	b2
10888	stockholmsförort	b2
10889	stockholmska	c1
10890	stockholmstidning	b2
10891	stockholmsäktenskap	b2
10892	stoff	c1
10893	stoft	b2
10894	stoj	a2
10895	stol	c1
10896	stoljävel	b2
10897	stolsgrann	c1
10898	stolt	a2
10899	stolthet	c1
10900	stopp	a2
10901	stoppa	b1
10902	stoppgarn	b2
10903	stoppsträcka	c1
10904	stoppur	b2
10905	stor	b2
10906	storasyskon	b2
10907	storasyster	b2
10908	storebror	b1
10909	storfamilj	c1
10910	storhandla	a1
10911	storhelg	b1
10912	storhet	b2
10913	storhjärna	c1
10914	storhushåll	c1
10915	stork	a2
10916	storkyrka	a2
10917	storkök	b2
10918	storlek	c1
10919	storm	b1
10920	stormakt	b1
10921	stormaktstid	b2
10922	storman	b2
10923	stormarknad	a2
10924	stormförälskad	b2
10925	stormig	c1
10926	storsjöodjur	b1
10927	storskratta	b2
10928	storslagen	b2
10929	storslalom	b1
10930	storstad	b2
10931	storstadsliv	c1
10932	storstadsområde	b2
10933	storstäda	b2
10934	storsäljare	b1
10935	storsömmerska	b2
10936	storting	c1
10937	stortorg	a2
10938	stortå	a2
10939	storvinst	a2
10940	storvulen	c1
10941	storätare	b2
10942	stpetersburg	a1
10943	straff	c1
10944	straffa	c1
10945	straffarbete	b1
10946	straffavgift	b2
10947	strand	b1
10948	strandkant	b2
10949	strandman	b1
10950	strandskulptur	b1
10951	strandsätta	c1
10952	strandägare	b2
10953	strapats	b2
10954	strategi	b2
10955	strax	b1
10956	streber	b2
10957	streck	b2
10958	strejk	b2
10959	strejka	b2
10960	stress	c1
10961	stressa	b1
10962	stressad	b2
10963	stressig	a2
10964	stresstålig	c1
10965	stresstålighet	b1
10966	stressvetenskap	c1
10967	stretcha	b2
10968	stretchning	b2
10969	strid	c1
10970	strida	b2
10971	stridsläge	c1
10972	stridspilot	c1
10973	stridsvagn	a2
10974	strikt	b2
10975	strimla	b2
10976	stringtrosa	c1
10977	strof	b2
10978	stropp	b2
10979	strosa	c1
10980	struktur	c1
10981	strukturera	c1
10982	strumpa	a2
10983	strumpfota	c1
10984	strunta	c1
10985	strupe	b2
10986	strutformade	b2
10987	struts	b2
10988	strutsfarm	a1
10989	stryk	c1
10990	stryka	a2
10991	strykbräde	c1
10992	strykjärn	b2
10993	strykning	c1
10994	strykningsanstalt	c1
10995	sträck	a2
10996	sträcka	b2
10997	sträckläsa	a2
10998	sträckning	b1
10999	sträng	c1
11000	sträv	c1
11001	sträva	b2
11002	strävande	c1
11003	strå	b1
11004	stråla	b2
11005	stråle	b2
11006	strålkastarljus	b2
11007	strålning	b2
11008	strö	b1
11009	ströbröd	b1
11010	ström	c1
11011	strömavbrott	b2
11012	strömhopp	c1
11013	strömma	b1
11014	strömming	a2
11015	strömning	c1
11016	ströva	b2
11017	strövtåg	b2
11018	stubba	c1
11019	stuckatur	b2
11020	student	a2
11021	studentekonomi	b2
11022	studentexamen	b2
11023	studenthem	a2
11024	studentliv	b1
11025	studentmössa	a2
11026	studentpris	b1
11027	studentrum	a2
11028	studentstad	b1
11029	studenttidning	a2
11030	studera	a2
11031	studerande	c1
11032	studie	c1
11033	studiebesök	b2
11034	studiebidrag	b2
11035	studiecirkel	a2
11036	studieförbund	b1
11037	studieintresse	c1
11038	studiekamrat	b2
11039	studielån	a2
11040	studiematerial	c1
11041	studiemedel	a1
11042	studienivå	c1
11043	studieplats	a2
11044	studierektor	c1
11045	studieresa	b2
11046	studieresultat	c1
11047	studieskuld	b1
11048	studium	c1
11049	stuga	b1
11050	stuka	b2
11051	stum	c1
11052	stumfilm	b2
11053	stund	a2
11054	stunda	a1
11055	stundom	b2
11056	stundtals	c1
11057	stupa	c1
11058	stuva	a2
11059	styck	a1
11060	stycka	c1
11061	stycke	b2
11062	styckerubrik	c1
11063	stygg	b1
11064	stygn	a2
11065	stympa	b2
11066	styra	b2
11067	styre	b1
11068	styrka	b2
11069	styrketräna	b1
11070	styrketräning	b1
11071	styva	c1
11072	styvbarn	c1
11073	styvbrorsa	c1
11074	styvfamilj	c1
11075	styvfar	b1
11076	styvmamma	c1
11077	styvpappa	c1
11078	städa	a1
11079	städad	b1
11080	städare	b2
11081	städning	a2
11082	ställ	b2
11083	ställa	b2
11084	ställe	b1
11085	ställning	c1
11086	ställningstagande	c1
11087	stämma	b2
11088	stämning	b2
11089	stämningsbild	b2
11090	stämpla	b1
11091	ständig	c1
11092	stänga	a1
11093	stängningsdag	b2
11094	stänka	b2
11095	stärka	b1
11096	stärkning	c1
11097	stå	b2
11098	stånd	a2
11099	ståndpunkt	c1
11100	stång	b2
11101	stånka	c1
11102	ståtlig	c1
11103	ståuppkomiker	b1
11104	stöd	b2
11105	stödargument	c1
11106	stöddig	c1
11107	stödja	b1
11108	stökig	a1
11109	stöld	b2
11110	stöldförsäkring	b1
11111	stöna	c1
11112	störa	c1
11113	störta	b2
11114	stöta	c1
11115	stötta	c1
11116	stövel	a2
11117	subjekt	b1
11118	subjektiv	b1
11119	substans	b1
11120	substantiv	b2
11121	subtil	b2
11122	subtraktion	a1
11123	subtropisk	c1
11124	successionsordning	b1
11125	successiv	b1
11126	succé	b2
11127	suck	c1
11128	sucka	a2
11129	suddgummi	a1
11130	suffix	b2
11131	suga	b2
11132	suicidrisk	c1
11133	sula	b2
11134	sultan	b1
11135	summa	b2
11136	summera	b2
11137	sumobrottare	b1
11138	sund	b1
11139	sunnanvind	b2
11140	sup	b2
11141	supa	b2
11142	superkoncentrerad	a2
11143	superlågprisresa	c1
11144	supermänniska	c1
11145	supertrött	b1
11146	support	b2
11147	supportavdelning	a2
11148	sur	b1
11149	sura	a2
11150	surdeg	b1
11151	surfa	c1
11152	surfande	c1
11153	surr	c1
11154	surra	c1
11155	surrande	c1
11156	surrogatbyrå	c1
11157	surrogatmamma	c1
11158	surströmming	a2
11159	surströmmingsälskare	b2
11160	sus	b2
11161	susa	b1
11162	sushi	a2
11163	sussa	b1
11164	sv	b2
11165	svag	b2
11166	svaghet	b2
11167	svaja	c1
11168	sval	b2
11169	svalka	b2
11170	svalla	c1
11171	svamla	b1
11172	svamp	a2
11173	svan	b1
11174	svans	b2
11175	svansspets	b2
11176	svansviftning	c1
11177	svar	a2
11178	svara	a2
11179	svarsalternativ	b2
11180	svarsbrev	b2
11181	svarsord	b2
11182	svart	b1
11183	svartklädd	b2
11184	svartkrut	b2
11185	svartrödrutig	c1
11186	svartsjuk	b1
11187	svartsjuka	b2
11188	svartvit	b1
11189	svartälv	a2
11190	svear	b1
11191	svedjeland	b2
11192	svengelska	b1
11193	svenne	b2
11194	svennefierad	c1
11195	svensexa	c1
11196	svensk	b1
11197	svenska	c1
11198	svenskfödd	b2
11199	svenskhet	c1
11200	svenskkurs	b2
11201	svensklärare	a2
11202	svenskstuderande	b1
11203	svensktalande	b1
11204	svepa	c1
11205	sverigefinne	b1
11206	svetsare	c1
11207	svetslåga	c1
11208	svetsmask	c1
11209	svetsverkstad	c1
11210	svett	c1
11211	svetta	c1
11212	svettig	b1
11213	svettlukt	b2
11214	svid	b2
11215	svida	c1
11216	svika	b1
11217	svikare	c1
11218	svimma	b1
11219	svin	a2
11220	svindla	b2
11221	svit	b1
11222	svordom	b2
11223	svullen	b1
11224	svullna	b1
11225	svullnad	b2
11226	svägerska	a2
11227	svälja	c1
11228	svält	b2
11229	svälta	c1
11230	sväng	c1
11231	svänga	b1
11232	svära	c1
11233	svärd	b2
11234	svärdbärare	b1
11235	svärdotter	b1
11236	svärfar	a2
11237	svärförälder	c1
11238	svärmor	a2
11239	svärord	b2
11240	svärson	a1
11241	sväva	c1
11242	svåger	b2
11243	svår	b1
11244	svårighet	c1
11245	svårighetsgrad	c1
11246	svårläst	c1
11247	svårmod	b2
11248	svårtolkad	c1
11249	svårväckt	b2
11250	swahili	a1
11251	swimmingpool	b2
11252	sy	a2
11253	sybehör	b2
11254	syd	b1
11255	sydafrikan	c1
11256	sydafrikansk	c1
11257	sydkust	b1
11258	sydlig	a2
11259	sydostasia	c1
11260	sydostasiatisk	c1
11261	sydpol	b2
11262	sydsame	c1
11263	sydsamisk	c1
11264	sydsamiska	c1
11265	sydspets	a2
11266	sydsvensk	b2
11267	sydväst	b1
11268	sydvästra	b2
11269	sydöstra	a1
11270	syfilis	c1
11271	syfta	c1
11272	syfte	c1
11273	syll	b2
11274	sylt	b1
11275	sylta	b2
11276	symbol	b1
11277	symbolisera	c1
11278	symfoni	c1
11279	sympati	c1
11280	sympatisk	c1
11281	syn	c1
11282	syna	c1
11283	synas	c1
11284	synd	b1
11285	syndabock	c1
11286	syndaflod	b2
11287	syndare	c1
11288	synintryck	c1
11289	synlig	c1
11290	synnerligen	b2
11291	synonym	b2
11292	synonymordbok	b2
11293	synpunkt	b2
11294	synsätt	c1
11295	syprocess	c1
11296	syra	b1
11297	syre	b2
11298	syrebrist	b1
11299	syrefri	b1
11300	syren	b1
11301	syrgasmask	c1
11302	sysak	b2
11303	syskon	a1
11304	syskonrelation	b2
11305	syskonroll	b2
11306	syskonskara	b2
11307	syskonspråk	c1
11308	syskrin	b2
11309	sysselsatt	c1
11310	sysselsätta	c1
11311	sysselsättning	b2
11312	syssla	a2
11313	sysslolös	a2
11314	system	b2
11315	systematisera	b1
11316	systematisk	b2
11317	systemteoretisk	c1
11318	syster	a1
11319	systerdotter	c1
11320	säck	b2
11321	säd	b2
11322	sädeskorn	b2
11323	sädesslag	a2
11324	säga	b2
11325	sägesats	b2
11326	säker	c1
11327	säkerhet	c1
11328	säkerhetsavdelning	b2
11329	säkerhetsbälte	a2
11330	säkerhetsdörr	b1
11331	säkerhetsråd	c1
11332	säkerhetständsticka	b2
11333	säkerligen	b2
11334	säkra	b1
11335	säl	b1
11336	sälja	b1
11337	säljare	b2
11338	säljteknik	b2
11339	säll	c1
11340	sällan	c1
11341	sällsam	c1
11342	sällskap	c1
11343	sällskaplig	b2
11344	sällskapsdjur	b1
11345	sällsynt	b1
11346	sända	b2
11347	sändning	b2
11348	säng	a1
11349	sängbord	a1
11350	sängkammare	c1
11351	sänglampa	a2
11352	sänka	b1
11353	sänkning	c1
11354	särart	c1
11355	särbo	a2
11356	säregen	c1
11357	särskild	c1
11358	säsong	a2
11359	säsongsanställd	c1
11360	säsongsarbetare	a2
11361	säsongsarbete	c1
11362	sätt	c1
11363	sätta	b2
11364	så	a2
11365	sådär	c1
11366	såga	b2
11367	sågspånshög	c1
11368	sågverk	a2
11369	således	c1
11370	sålla	b2
11371	sålunda	b2
11372	sån	c1
11373	sång	b2
11374	sångare	b1
11375	sångarvän	a2
11376	sångerska	a2
11377	sångfestival	b1
11378	sångkör	c1
11379	sångtext	b1
11380	sångtävling	b1
11381	sånjutningsrik	b2
11382	såpopera	b1
11383	sår	c1
11384	såra	c1
11385	sås	b1
11386	såsom	c1
11387	såvida	c1
11388	såvitt	b2
11389	söder	a2
11390	söderblad	c1
11391	södergata	b1
11392	söderifrån	b2
11393	söderut	b1
11394	södra	a1
11395	söka	b2
11396	sökande	c1
11397	sökning	b2
11398	söm	b2
11399	sömmerska	a2
11400	sömn	b2
11401	sömnad	b2
11402	sömnbehov	b2
11403	sömnbrist	b2
11404	sömncykel	b2
11405	sömndjup	b2
11406	sömnforskning	b2
11407	sömnig	a2
11408	sömnighet	b2
11409	sömnmedel	b2
11410	sömnproblem	b2
11411	sömnstörning	b2
11412	sömntuta	b2
11413	söndag	a1
11414	söndagkväll	a2
11415	söndagsbilaga	b1
11416	söndagseftermiddag	b1
11417	söndagsförmiddag	b1
11418	söndagshatt	b2
11419	söndagslunch	b1
11420	söndagsmiddag	a2
11421	söndagsmorgon	b2
11422	söndagsnöje	b2
11423	söndagspappa	b1
11424	söndagspromenad	b1
11425	söndagsstek	b1
11426	sönder	a1
11427	söndergnagt	c1
11428	sönderkramad	b2
11429	söt	a1
11430	sötkorn	b2
11431	sötsak	b1
11432	ta	a2
11433	tabbe	b2
11434	tabell	b2
11435	tabellkommentar	c1
11436	tablett	a2
11437	tablettask	b1
11438	tabu	c1
11439	tabubelagd	b2
11440	tack	a1
11441	tacka	a2
11442	tackaffär	b2
11443	tackkort	c1
11444	tacksam	c1
11445	tacksamhet	b2
11446	tafatt	b2
11447	tag	a2
11448	tagg	b1
11449	taggtråd	c1
11450	taggtrådsomsluten	c1
11451	tajma	c1
11452	tajt	c1
11453	tak	b2
11454	takbox	b2
11455	takhöjd	b2
11456	taklampa	a2
11457	takt	c1
11458	taktfast	c1
11459	taktik	c1
11460	taktiksnack	b2
11461	tal	c1
11462	tala	a1
11463	talang	b2
11464	talar	c1
11465	talare	c1
11466	talavstånd	b2
11467	talbok	b2
11468	talesman	b2
11469	talesätt	c1
11470	talgoxe	b1
11471	talhastighet	c1
11472	tall	b2
11473	tallrik	b2
11474	tallväg	b2
11475	talman	b2
11476	talmikrofon	b2
11477	talmönster	c1
11478	talspråk	b2
11479	talspråklig	c1
11480	talstreck	b2
11481	taltrast	b2
11482	tam	c1
11483	tambur	b2
11484	tamdjur	b1
11485	tamhund	b1
11486	tamil	b2
11487	tand	c1
11488	tandborstmugg	b2
11489	tandhälsa	b1
11490	tandklinik	a2
11491	tandkräm	b1
11492	tandläkare	a1
11493	tandlös	c1
11494	tandvärk	b1
11495	tangent	b1
11496	tangentbord	b1
11497	tango	c1
11498	tank	b2
11499	tanka	b1
11500	tanke	c1
11501	tankebana	c1
11502	tankebok	b2
11503	tankeverksamhet	c1
11504	tankfull	c1
11505	tanklös	c1
11506	tankstreck	b2
11507	tant	a1
11508	tanzanier	c1
11509	tapet	c1
11510	tapetmålare	b2
11511	tapetsera	b1
11512	tapetserare	b2
11513	tappa	b2
11514	tapper	c1
11515	tarm	a2
11516	tarvlig	c1
11517	taskig	c1
11518	tassa	c1
11519	tavelmuseum	c1
11520	tavla	c1
11521	taxa	c1
11522	taxi	a2
11523	taxichaufför	c1
11524	taxiparkering	a2
11525	taxiresa	b1
11526	te	a2
11527	team	c1
11528	teamarbete	c1
11529	teater	b1
11530	teaterbiljett	b1
11531	teaterkung	b2
11532	teaterpjäs	b1
11533	teaterskola	b1
11534	teatertradition	b1
11535	teateruppsättning	b1
11536	tecken	c1
11537	teckenspråk	c1
11538	teckenstorlek	c1
11539	teckna	b2
11540	tecknarskola	b1
11541	teckning	b1
11542	tedrickare	b2
11543	tegelsten	b2
11544	tein	c1
11545	tejp	b1
11546	teknik	b2
11547	tekniker	b2
11548	teknisk	b2
11549	teknologi	c1
11550	telebolag	b1
11551	telecallcentral	c1
11552	telefon	a2
11553	telefonapparat	c1
11554	telefonbolag	c1
11555	telefonera	c1
11556	telefonerande	c1
11557	telefonfantasi	c1
11558	telefonförsäljare	b2
11559	telefoni	c1
11560	telefonist	a2
11561	telefonkatalog	a2
11562	telefonkonferens	a2
11563	telefonkort	a1
11564	telefonlinje	c1
11565	telefonlur	c1
11566	telefonnummer	b2
11567	telefonnät	c1
11568	telefonprat	c1
11569	telefonsamtal	c1
11570	telefonservice	c1
11571	telefonstolpe	b2
11572	telefonsvarare	a2
11573	telefonsäljare	b2
11574	telefontråd	c1
11575	telefontät	c1
11576	telefonumgänge	c1
11577	telefonväxel	c1
11578	telegrafi	c1
11579	telegrafutrustning	a2
11580	telegram	c1
11581	telemuseum	c1
11582	televerk	c1
11583	television	b2
11584	telning	c1
11585	telugu	b2
11586	tema	b1
11587	temp	a2
11588	tempel	c1
11589	temperament	c1
11590	temperatur	b1
11591	temperaturskala	b1
11592	temperaturskillnad	c1
11593	tempo	b1
11594	tendens	c1
11595	tendentiös	c1
11596	tendera	c1
11597	tennis	b1
11598	tennisfeber	b1
11599	tennisfinal	a2
11600	tennismatch	a1
11601	tennisspelare	b1
11602	tennistid	b1
11603	tenta	b1
11604	tentaläsning	b1
11605	teologi	b1
11606	teologisk	c1
11607	teoretisk	a2
11608	teori	c1
11609	teorilektion	a2
11610	tepåse	b2
11611	terapi	b1
11612	term	c1
11613	termin	a2
11614	terminsavgift	b1
11615	terminsstart	b1
11616	termometer	b2
11617	territorium	b1
11618	terror	b2
11619	terrorist	b2
11620	terräng	c1
11621	terränglopp	b1
11622	tertiärperiod	c1
11623	tes	c1
11624	tesked	a2
11625	test	b2
11626	testa	b2
11627	testamente	c1
11628	testgrupp	c1
11629	testkörning	b2
11630	teve	a2
11631	teveapparat	b1
11632	teveprogram	a1
11633	teveruta	b2
11634	teveserie	b1
11635	teveskärm	b1
11636	tevetittande	c1
11637	tex	c1
11638	text	c1
11639	texta	b1
11640	textanalys	c1
11641	textbit	c1
11642	textbok	a2
11643	textil	b1
11644	textilfabrik	b2
11645	textilier	b1
11646	textilindustri	b1
11647	textlingvistik	c1
11648	textlängd	c1
11649	textläsning	c1
11650	textmodell	c1
11651	textmängd	c1
11652	textsammanhang	c1
11653	textslag	c1
11654	texttevefunktion	a2
11655	thailändsk	a1
11656	theropoda	c1
11657	thriller	b2
11658	tia	b2
11659	tibetansk	b2
11660	ticka	c1
11661	tid	b2
11662	tidig	c1
11663	tidlös	b1
11664	tidning	a1
11665	tidningsartikel	c1
11666	tidningskiosk	b1
11667	tidningsläsande	a2
11668	tidningspapper	c1
11669	tidningstext	c1
11670	tidpunkt	c1
11671	tidräkning	c1
11672	tidsbegränsa	c1
11673	tidskrift	c1
11674	tidskriftsavdelning	b2
11675	tidskrävande	c1
11676	tidsmarginal	c1
11677	tidsperiod	b2
11678	tidsplanering	c1
11679	tidsram	c1
11680	tidsskillnad	b1
11681	tidsuppfattning	c1
11682	tidtabell	a2
11683	tidvis	b1
11684	tiga	c1
11685	tigga	b2
11686	till	a1
11687	tillaga	b2
11688	tillbaka	a1
11689	tillbakabildad	c1
11690	tillbakadragen	c1
11691	tillbakahållen	b2
11692	tillbakalutad	c1
11693	tillbakasatt	b2
11694	tillbaks	b2
11695	tillbe	b2
11696	tillbehör	b1
11697	tillbringa	b2
11698	tilldela	c1
11699	tillfreds	c1
11700	tillfredsställa	b2
11701	tillfråga	b2
11702	tillfälle	c1
11703	tillfällig	b2
11704	tillfällighet	b1
11705	tillföra	b1
11706	tillförlitlig	c1
11707	tillförsel	b1
11708	tillge	c1
11709	tillgjord	c1
11710	tillgodo	c1
11711	tillgodokvitto	b2
11712	tillgodose	c1
11713	tillgänglig	c1
11714	tillgå	c1
